EBELN,EBELP,LIFNR,NAME1,MATNR,TXZ01,MATKL,BUKRS,EKORG,EKGRP,WERKS,MENGE,MEINS,NETPR,WAERS,NETWR,BEDAT,EINDT,BUDAT,KONNR,ZTERM,FRGKE,ERNAM,AENAM,CHANGE_COUNT
4500506,00020,0000100052,Yardley Supply Ltd,MAT-100007,High-temperature clamp type 2 (Mechanical parts),MG15,4000,4000,P03,4010,20.0,PC,667.83,CHF,13356.6,2025-04-05,2025-04-21,2025-04-18,460052207,NT60,Approved,BUYER02,BUYER02,2
4500506,00030,0000100052,Yardley Supply Ltd,MAT-100504,Industrial terminal block type 33 (Electrical components),MG10,4000,4000,P03,4010,42.0,EA,240.97,CHF,10120.74,2025-04-05,2025-04-21,2025-04-18,,NT60,Approved,BUYER02,BUYER02,0
4500507,00010,0000100052,Yardley Supply Ltd,MAT-100294,High-temperature filter type 3 (IT hardware),MG40,4000,4000,P02,4010,9.0,PC,961.1,CHF,8649.9,2025-05-07,2025-06-16,2025-06-12,,NT60,Approved,BUYER06,BUYER06,1
4500507,00020,0000100052,Yardley Supply Ltd,MAT-100504,Industrial terminal block type 33 (Electrical components),MG10,4000,4000,P02,4010,57.0,EA,242.73,CHF,13835.61,2025-05-07,2025-06-16,2025-06-12,,NT60,Approved,BUYER06,BUYER06,4
4500508,00010,0000100052,Yardley Supply Ltd,MAT-100098,Precision adapter type 15 (Raw steel and metals),MG20,4000,4000,P05,4010,147.0,TO,13.43,CHF,1974.21,2025-06-03,2025-06-19,2025-06-19,460052298,NT60,Approved,BUYER02,BUYER02,2
4500508,00020,0000100052,Yardley Supply Ltd,MAT-100483,Insulated coupling type 30 (Laboratory equipment),MG55,4000,4000,P05,4010,9.0,EA,2518.19,CHF,22663.71,2025-06-03,2025-06-19,2025-06-19,460052683,NT60,Approved,BUYER02,BUYER02,2
4500508,00030,0000100052,Yardley Supply Ltd,MAT-100511,Reinforced bracket type 34 (Mechanical parts),MG15,4000,4000,P05,4010,36.0,PC,231.74,CHF,8342.64,2025-06-03,2025-06-19,2025-06-19,460052711,NT60,Approved,BUYER02,BUYER02,3
4500508,00040,0000100052,Yardley Supply Ltd,MAT-100623,Reinforced cartridge type 10 (Office and facility supplies),MG35,4000,4000,P05,4010,29.0,PC,10.84,CHF,314.36,2025-06-03,2025-06-19,2025-06-19,460052823,NT60,Approved,BUYER02,BUYER02,1
4500509,00010,0000100052,Yardley Supply Ltd,MAT-100511,Reinforced bracket type 34 (Mechanical parts),MG15,4000,4000,P05,4010,28.0,PC,224.13,CHF,6275.64,2025-07-07,2025-08-18,2025-08-15,460052711,NT60,Approved,BUYER06,BUYER06,3
4500509,00020,0000100052,Yardley Supply Ltd,MAT-100483,Insulated coupling type 30 (Laboratory equipment),MG55,4000,4000,P05,4010,9.0,EA,2541.87,CHF,22876.83,2025-07-07,2025-08-18,2025-08-15,460052683,NT60,Approved,BUYER06,BUYER06,3
4500509,00030,0000100052,Yardley Supply Ltd,MAT-100504,Industrial terminal block type 33 (Electrical components),MG10,4000,4000,P05,4010,27.0,EA,242.27,CHF,6541.29,2025-07-07,2025-08-18,2025-08-15,,NT60,Approved,BUYER06,BUYER06,4
4500509,00040,0000100052,Yardley Supply Ltd,MAT-100007,High-temperature clamp type 2 (Mechanical parts),MG15,4000,4000,P05,4010,49.0,PC,669.74,CHF,32817.26,2025-07-07,2025-08-18,2025-08-15,460052207,NT60,Approved,BUYER06,BUYER06,0
4500510,00010,0000100052,Yardley Supply Ltd,MAT-100112,Stainless clamp type 17 (Chemicals and lubricants),MG30,4000,4000,P01,4010,27.0,L,55.76,CHF,1505.52,2025-07-30,2025-09-12,2025-09-09,460052312,NT60,Open,BUYER04,BUYER04,3
4500510,00020,0000100052,Yardley Supply Ltd,MAT-100623,Reinforced cartridge type 10 (Office and facility supplies),MG35,4000,4000,P01,4010,208.0,PC,11.21,CHF,2331.68,2025-07-30,2025-09-12,2025-09-09,460052823,NT60,Open,BUYER04,BUYER04,3
4500511,00010,0000100052,Yardley Supply Ltd,MAT-100623,Reinforced cartridge type 10 (Office and facility supplies),MG35,4000,4000,P06,4010,65.12,PC,10.65,CHF,693.53,2025-08-22,2025-09-28,2025-09-24,460052823,NT60,Approved,BUYER06,BUYER06,4
4500511,00020,0000100052,Yardley Supply Ltd,MAT-100007,High-temperature clamp type 2 (Mechanical parts),MG15,4000,4000,P06,4010,36.08,PC,672.83,CHF,24275.71,2025-08-22,2025-09-28,2025-09-24,460052207,NT60,Approved,BUYER06,BUYER06,4
4500511,00030,0000100052,Yardley Supply Ltd,MAT-100112,Stainless clamp type 17 (Chemicals and lubricants),MG30,4000,4000,P06,4010,264.88,L,55.02,CHF,14573.7,2025-08-22,2025-09-28,2025-09-24,460052312,NT60,Approved,BUYER06,BUYER06,2
4500512,00010,0000100052,Yardley Supply Ltd,MAT-100294,High-temperature filter type 3 (IT hardware),MG40,4000,4000,P05,4010,5.0,PC,985.03,CHF,4925.15,2025-09-23,2025-11-01,2025-11-01,,NT60,Approved,BUYER08,BUYER08,3
4500512,00020,0000100052,Yardley Supply Ltd,MAT-100609,Stainless adapter type 8 (Packaging materials),,4000,4000,P05,4010,319.0,PC,4.13,CHF,1317.47,2025-09-23,2025-11-01,2025-11-01,460052809,NT60,Approved,BUYER08,BUYER08,4
4500512,00030,0000100052,Yardley Supply Ltd,MAT-100483,Insulated coupling type 30 (Laboratory equipment),MG55,4000,4000,P05,4010,2.0,EA,2406.56,CHF,4813.12,2025-09-23,2025-11-01,2025-11-01,460052683,NT60,Approved,BUYER08,BUYER08,4
4500513,00010,0000100052,Yardley Supply Ltd,MAT-100609,Stainless adapter type 8 (Packaging materials),MG25,4000,4000,P01,4010,340.0,PC,4.14,CHF,1407.6,2025-10-19,2025-11-06,2025-11-03,460052809,NT60,Approved,BUYER03,BUYER03,0
4500513,00020,0000100052,Yardley Supply Ltd,MAT-100098,Precision adapter type 15 (Raw steel and metals),MG20,4000,4000,P01,4010,39.0,TO,13.37,CHF,521.43,2025-10-19,2025-11-06,2025-11-03,460052298,NT60,Approved,BUYER03,BUYER03,4
4500514,00010,0000100052,Yardley Supply Ltd,MAT-100511,Reinforced bracket type 34 (Mechanical parts),MG15,4000,4000,P01,4010,31.0,PC,213.07,CHF,6605.17,2025-11-21,2025-12-26,2025-12-21,460052711,NT60,Approved,BUYER01,BUYER01,3
4500514,00020,0000100052,Yardley Supply Ltd,MAT-100504,Industrial terminal block type 33 (Electrical components),MG10,4000,4000,P01,4010,59.0,EA,257.5,CHF,15192.5,2025-11-21,2025-12-26,2025-12-21,,NT60,Approved,BUYER01,BUYER01,1
4500514,00030,0000100052,Yardley Supply Ltd,MAT-100483,Insulated coupling type 30 (Laboratory equipment),MG55,4000,4000,P01,4010,5.0,EA,2496.52,CHF,12482.6,2025-11-21,2025-12-26,2025-12-21,460052683,NT60,Approved,BUYER01,BUYER01,3
4500514,00040,0000100052,Yardley Supply Ltd,MAT-100609,Stainless adapter type 8 (Packaging materials),MG25,4000,4000,P01,4010,63.0,PC,4.0,CHF,252.0,2025-11-21,2025-12-26,2025-12-21,460052809,NT60,Approved,BUYER01,BUYER01,3
4500515,00010,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P06,1020,197.0,BOX,43.71,EUR,8610.87,2025-01-11,2025-02-23,2025-02-26,460053235,NT45,Approved,BUYER06,BUYER06,3
4500515,00020,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P06,1020,188.0,TO,12.55,EUR,2359.4,2025-01-11,2025-02-23,2025-02-26,460053634,NT45,Approved,BUYER06,BUYER06,4
4500516,00010,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P01,1010,60.0,TO,12.43,EUR,745.8,2025-02-13,2025-03-15,2025-03-16,460053634,NT45,Approved,BUYER01,BUYER01,4
4500516,00020,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P01,1010,392.0,BOX,41.31,EUR,16193.52,2025-02-13,2025-03-15,2025-03-16,460053235,NT45,Approved,BUYER01,BUYER01,3
4500517,00010,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P06,1020,209.0,TO,12.18,EUR,2545.62,2025-03-14,2025-04-21,2025-04-17,460053634,NT45,Approved,BUYER08,BUYER08,2
4500517,00020,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P06,1020,140.0,BOX,41.69,EUR,5836.6,2025-03-14,2025-04-21,2025-04-17,460053235,NT45,Approved,BUYER08,BUYER08,3
4500518,00010,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P05,1010,239.0,TO,12.17,EUR,2908.63,2025-04-10,2025-05-12,2025-05-12,460053634,NT45,Approved,BUYER10,BUYER10,3
4500518,00020,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P05,1010,183.0,BOX,43.09,EUR,7885.47,2025-04-10,2025-05-12,2025-05-12,460053235,,Approved,BUYER10,BUYER10,0
4500519,00010,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P01,1010,163.0,TO,12.06,EUR,1965.78,2025-05-06,2025-06-07,2025-06-02,460053634,NT45,Approved,BUYER01,BUYER01,0
4500519,00020,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P01,1010,258.0,BOX,44.72,EUR,11537.76,2025-05-06,2025-06-07,2025-06-02,460053235,NT45,Approved,BUYER01,BUYER01,3
4500520,00010,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P06,1010,101.0,TO,12.38,EUR,1250.38,2025-06-12,2025-06-24,2025-06-20,460053634,NT45,Approved,BUYER12,BUYER12,4
4500520,00020,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P06,1010,267.0,BOX,41.14,EUR,10984.38,2025-06-12,2025-06-24,2025-06-20,460053235,Z999,Approved,BUYER12,BUYER12,4
4500521,00010,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P04,1020,298.0,BOX,44.05,EUR,13126.9,2025-07-09,2025-08-08,2025-08-07,460053235,NT45,Approved,BUYER12,BUYER12,1
4500521,00020,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P04,1020,70.0,TO,12.17,EUR,851.9,2025-07-09,2025-08-08,2025-08-07,460053634,NT45,Approved,BUYER12,BUYER12,0
4500522,00010,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P02,1020,226.0,BOX,41.37,EUR,9349.62,2025-08-15,2025-08-29,2025-08-27,460053235,NT45,Approved,BUYER12,BUYER12,0
4500522,00020,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P02,1020,226.0,TO,11.73,EUR,2650.98,2025-08-15,2025-08-29,2025-08-27,460053634,NT45,Approved,BUYER12,BUYER12,1
4500523,00010,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P05,1020,315.0,BOX,41.97,EUR,13220.55,2025-09-10,2025-09-29,2025-10-01,460053235,NT45,Approved,BUYER06,BUYER06,2
4500523,00020,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P05,1020,338.0,TO,11.55,EUR,3903.9,2025-09-10,2025-09-29,2025-10-01,460053634,NT45,Approved,BUYER06,BUYER06,4
4500524,00010,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P03,1010,34.0,TO,11.77,EUR,400.18,2025-10-04,2025-11-10,2025-11-05,460053634,NT45,Open,BUYER03,BUYER03,0
4500525,00010,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P03,1020,282.0,TO,12.3,EUR,3468.6,2025-11-08,2025-11-26,2025-11-24,460053634,NT45,Approved,BUYER12,BUYER12,2
4500525,00020,0000100053,Zephyr Industrie GmbH,MAT-100035,Low-friction cartridge type 6 (Office and facility supplies),MG35,1000,1000,P03,1020,374.0,BOX,41.28,EUR,15438.72,2025-11-08,2025-11-26,2025-11-24,460053235,NT45,Approved,BUYER12,BUYER12,4
4500525,00030,0000100053,Zephyr Industrie GmbH,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,1000,1000,P03,1020,282.0,TO,12.3,EUR,3468.6,2025-11-08,2025-11-26,2025-11-24,460053634,NT45,Approved,BUYER12,BUYER12,2
4500526,00010,0000100054,Alderford Technologies Oy,MAT-100217,Compact connector type 32 (Maintenance services),MG45,2000,2000,P03,2010,25.0,EA,121.61,USD,3040.25,2025-01-17,2025-02-19,2025-02-14,460054417,Z045,Approved,BUYER04,BUYER04,0
4500526,00020,0000100054,Alderford Technologies Oy,MAT-100000,Insulated membrane type 1 (Electrical components),MG10,2000,2000,P03,2010,19.0,EA,118.32,USD,2248.08,2025-01-17,2025-02-19,2025-02-14,,Z045,Approved,BUYER04,BUYER04,0
4500526,00030,0000100054,Alderford Technologies Oy,MAT-100098,Precision adapter type 15 (Raw steel and metals),MG20,2000,2000,P03,2010,350.0,TO,16.43,USD,5750.5,2025-01-17,2025-02-19,2025-02-14,460054298,Z045,Approved,BUYER04,BUYER04,1
4500526,00040,0000100054,Alderford Technologies Oy,MAT-100119,High-temperature connector type 18 (Office and facility supplies),MG35,2000,2000,P03,2010,107.0,PC,60.62,USD,6486.34,2025-01-17,2025-02-19,2025-02-14,460054319,Z045,Approved,BUYER04,BUYER04,2
4500527,00010,0000100054,Alderford Technologies Oy,MAT-100119,High-temperature connector type 18 (Office and facility supplies),MG35,2000,2000,P06,2020,226.0,PC,60.48,USD,13668.48,2025-03-02,2025-03-22,2025-03-23,460054319,Z045,Approved,BUYER08,BUYER08,0
4500527,00020,0000100054,Alderford Technologies Oy,MAT-100392,Compact bearing type 17 (Logistics and freight),MG50,2000,2000,P06,2020,33.0,H,483.26,USD,15947.58,2025-03-02,2025-03-22,2025-03-23,460054592,Z045,Approved,BUYER08,BUYER08,4
4500527,00030,0000100054,Alderford Technologies Oy,MAT-100287,Low-friction membrane type 2 (Office and facility supplies),MG35,2000,2000,P06,2020,277.0,PC,8.26,USD,2288.02,2025-03-02,2025-03-22,2025-03-23,460054487,Z045,Approved,BUYER08,BUYER08,2
4500527,00040,0000100054,Alderford Technologies Oy,MAT-100217,Compact connector type 32 (Maintenance services),MG45,2000,2000,P06,2020,37.0,EA,111.34,USD,4119.58,2025-03-02,2025-03-22,2025-03-23,460054417,Z045,Approved,BUYER08,BUYER08,2
4500528,00010,0000100054,Alderford Technologies Oy,MAT-100098,Precision adapter type 15 (Raw steel and metals),MG20,2000,2000,P01,2010,266.0,TO,15.92,USD,4234.72,2025-03-27,2025-04-12,2025-04-13,460054298,Z045,Open,BUYER07,BUYER07,4
4500529,00010,0000100054,Alderford Technologies Oy,MAT-100098,Precision adapter type 15 (Raw steel and metals),MG20,2000,2000,P01,2020,114.0,TO,16.29,USD,1857.06,2025-05-04,2025-05-25,2025-05-22,460054298,Z045,Approved,BUYER10,BUYER10,2
4500530,00010,0000100054,Alderford Technologies Oy,MAT-100000,Insulated membrane type 1 (Electrical components),MG10,2000,2000,P02,2020,33.0,EA,124.51,USD,4108.83,2025-06-12,2025-07-09,2025-07-06,,Z045,Approved,BUYER07,BUYER07,4
4500531,00010,0000100054,Alderford Technologies Oy,MAT-100217,Compact connector type 32 (Maintenance services),MG45,2000,2000,P04,2010,13.0,EA,118.93,USD,1546.09,2025-07-25,2025-08-28,2025-08-24,460054417,Z045,Approved,BUYER12,BUYER12,3
4500531,00020,0000100054,Alderford Technologies Oy,MAT-100392,Compact bearing type 17 (Logistics and freight),MG50,2000,2000,P04,2010,52.0,H,467.25,USD,24297.0,2025-07-25,2025-08-28,2025-08-24,460054592,Z045,Approved,BUYER12,BUYER12,1
4500531,00030,0000100054,Alderford Technologies Oy,MAT-100021,Heavy-duty membrane type 4 (Packaging materials),MG25,2000,2000,P04,2010,191.0,PC,0.85,USD,162.35,2025-07-25,2025-08-28,2025-08-24,460054221,Z045,Approved,BUYER12,BUYER12,2
4500531,00040,0000100054,Alderford Technologies Oy,MAT-100119,High-temperature connector type 18 (Office and facility supplies),MG35,2000,2000,P04,2010,118.0,PC,59.78,USD,7054.04,2025-07-25,2025-08-28,2025-08-24,460054319,Z045,Approved,BUYER12,BUYER12,1
4500532,00010,0000100054,Alderford Technologies Oy,MAT-100217,Compact connector type 32 (Maintenance services),MG45,2000,2000,P04,2010,33.0,EA,116.51,USD,3844.83,2025-08-30,2025-10-14,2025-10-11,460054417,Z045,Approved,BUYER12,BUYER12,2
4500533,00010,0000100054,Alderford Technologies Oy,MAT-100119,High-temperature connector type 18 (Office and facility supplies),MG35,2000,2000,P02,2020,388.0,PC,57.43,USD,22282.84,2025-10-07,2025-10-24,2025-10-24,460054319,Z045,Approved,BUYER11,BUYER11,0
4500533,00020,0000100054,Alderford Technologies Oy,MAT-100287,Low-friction membrane type 2 (Office and facility supplies),MG35,2000,2000,P02,2020,302.0,PC,8.6,USD,2597.2,2025-10-07,2025-10-24,2025-10-24,460054487,Z045,Approved,BUYER11,BUYER11,1
4500534,00010,0000100054,Alderford Technologies Oy,MAT-100217,Compact connector type 32 (Maintenance services),MG45,2000,2000,P06,2010,50.0,EA,117.19,USD,5859.5,2025-11-07,2025-12-08,2025-12-07,460054417,Z045,Approved,BUYER10,BUYER10,3
4500535,00010,0000100054,Alderford Technologies Oy,MAT-100392,Compact bearing type 17 (Logistics and freight),MG50,2000,2000,P05,2020,49.0,H,480.04,USD,23521.96,2025-12-10,2025-12-29,2025-12-27,460054592,Z045,Approved,BUYER05,BUYER05,3
4500535,00020,0000100054,Alderford Technologies Oy,MAT-100000,Insulated membrane type 1 (Electrical components),MG10,2000,2000,P05,2020,26.0,EA,120.31,USD,3128.06,2025-12-10,2025-12-29,2025-12-27,,Z045,Approved,BUYER05,BUYER05,4
4500536,00010,0000100055,Bexley Components SA,MAT-100070,Compact housing type 11 (Safety equipment),MG60,3000,3000,P04,3010,27.0,PC,70.95,GBP,1915.65,2025-01-15,2025-02-15,2025-02-16,460055270,NT60,Open,BUYER10,BUYER10,4
4500537,00010,0000100055,Bexley Components SA,MAT-100238,Industrial sensor type 35 (Safety equipment),MG60,3000,3000,P02,3010,57.0,PC,209.16,GBP,11922.12,2025-02-09,2025-03-23,2025-03-20,460055438,NT60,Approved,BUYER03,BUYER03,4
4500537,00020,0000100055,Bexley Components SA,MAT-100448,Heavy-duty sensor type 25 (Chemicals and lubricants),MG30,3000,3000,P02,3010,105.0,L,25.14,GBP,2639.7,2025-02-09,2025-03-23,2025-03-20,460055648,NT60,Approved,BUYER03,BUYER03,1
4500538,00010,0000100055,Bexley Components SA,MAT-100553,Reinforced gasket type 40 (Maintenance services),MG45,3000,3000,P04,3010,373.0,EA,71.81,GBP,26785.13,2025-03-14,2025-04-02,2025-04-01,460055753,NT60,Approved,BUYER10,BUYER10,4
4500538,00020,0000100055,Bexley Components SA,MAT-100238,Industrial sensor type 35 (Safety equipment),MG60,3000,3000,P04,3010,17.0,PC,194.51,GBP,3306.67,2025-03-14,2025-04-02,2025-04-01,460055438,NT60,Approved,BUYER10,BUYER10,1
4500538,00030,0000100055,Bexley Components SA,MAT-100070,Compact housing type 11 (Safety equipment),MG60,3000,3000,P04,3010,288.0,PC,69.15,GBP,19915.2,2025-03-14,2025-04-02,2025-04-01,460055270,NT60,Approved,BUYER10,BUYER10,4
4500538,00040,0000100055,Bexley Components SA,MAT-100616,Compact sensor type 9 (Chemicals and lubricants),MG30,3000,3000,P04,3010,171.0,L,17.44,GBP,2982.24,2025-03-14,2025-04-02,2025-04-01,460055816,NT60,Approved,BUYER10,BUYER10,3
4500539,00010,0000100055,Bexley Components SA,MAT-100448,Heavy-duty sensor type 25 (Chemicals and lubricants),MG30,3000,3000,P03,3010,265.0,L,26.08,GBP,6911.2,2025-04-08,2025-05-20,2025-05-20,460055648,NT60,Approved,BUYER11,BUYER11,3
4500539,00020,0000100055,Bexley Components SA,MAT-100238,Industrial sensor type 35 (Safety equipment),MG60,3000,3000,P03,3010,54.0,PC,203.6,USD,10994.4,2025-04-08,2025-05-20,2025-05-20,460055438,NT60,Approved,BUYER11,BUYER11,1
4500540,00010,0000100055,Bexley Components SA,MAT-100070,Compact housing type 11 (Safety equipment),MG60,3000,3000,P05,3010,199.0,PC,71.26,GBP,14180.74,2025-05-10,2025-06-20,2025-06-19,460055270,NT60,Approved,BUYER07,BUYER07,1
4500541,00010,0000100055,Bexley Components SA,MAT-100616,Compact sensor type 9 (Chemicals and lubricants),MG30,3000,3000,P03,3010,50.0,L,18.72,GBP,936.0,2025-06-08,2025-07-21,2025-07-24,460055816,NT60,Approved,BUYER07,BUYER07,1
4500541,00020,0000100055,Bexley Components SA,MAT-100238,Industrial sensor type 35 (Safety equipment),MG60,3000,3000,P03,3010,37.0,PC,192.65,GBP,7128.05,2025-06-08,2025-07-21,2025-07-24,460055438,NT60,Approved,BUYER07,BUYER07,4
4500541,00030,0000100055,Bexley Components SA,MAT-100448,Heavy-duty sensor type 25 (Chemicals and lubricants),MG30,3000,3000,P03,3010,225.0,L,27.34,GBP,6151.5,2025-06-08,2025-07-21,2025-07-24,460055648,NT60,Approved,BUYER07,BUYER07,0
4500541,00040,0000100055,Bexley Components SA,MAT-100553,Reinforced gasket type 40 (Maintenance services),MG45,3000,3000,P03,3010,148.0,EA,69.4,GBP,10271.2,2025-06-08,2025-07-21,2025-07-24,460055753,NT60,Approved,BUYER07,BUYER07,2
4500542,00010,0000100055,Bexley Components SA,MAT-100553,Reinforced gasket type 40 (Maintenance services),MG45,3000,3000,P05,3010,362.0,EA,71.78,GBP,25984.36,2025-07-01,2025-08-08,2025-08-04,460055753,NT60,Approved,BUYER12,BUYER12,2
4500543,00010,0000100055,Bexley Components SA,MAT-100070,Compact housing type 11 (Safety equipment),MG60,3000,3000,P04,3010,329.0,PC,68.94,GBP,22681.26,2025-08-05,2025-09-08,2025-09-07,460055270,NT60,Approved,BUYER01,BUYER01,2
4500543,00020,0000100055,Bexley Components SA,MAT-100616,Compact sensor type 9 (Chemicals and lubricants),MG30,3000,3000,P04,3010,129.0,L,17.98,GBP,2319.42,2025-08-05,2025-09-08,2025-09-07,460055816,NT60,Approved,BUYER01,BUYER01,2
4500543,00030,0000100055,Bexley Components SA,MAT-100238,Industrial sensor type 35 (Safety equipment),MG60,3000,3000,P04,3010,24.0,PC,196.14,GBP,4707.36,2025-08-05,2025-09-08,2025-09-07,460055438,NT60,Approved,BUYER01,BUYER01,1
4500543,00040,0000100055,Bexley Components SA,MAT-100448,Heavy-duty sensor type 25 (Chemicals and lubricants),MG30,3000,3000,P04,3010,323.0,L,26.9,GBP,8688.7,2025-08-05,2025-09-08,2025-09-07,460055648,NT60,Approved,BUYER01,BUYER01,1
4500544,00010,0000100055,Bexley Components SA,MAT-100238,Industrial sensor type 35 (Safety equipment),MG60,3000,3000,P02,3010,60.0,PC,210.06,GBP,12603.6,2025-08-31,2025-09-25,2025-09-26,460055438,NT60,Approved,BUYER10,BUYER10,1
4500544,00020,0000100055,Bexley Components SA,MAT-100616,Compact sensor type 9 (Chemicals and lubricants),MG30,3000,3000,P02,3010,256.0,L,17.67,GBP,4523.52,2025-08-31,2025-09-25,2025-09-26,460055816,NT60,Approved,BUYER10,BUYER10,3
