EBELN,EBELP,LIFNR,NAME1,MATNR,TXZ01,MATKL,BUKRS,EKORG,EKGRP,WERKS,MENGE,MEINS,NETPR,WAERS,NETWR,BEDAT,EINDT,BUDAT,KONNR,ZTERM,FRGKE,ERNAM,AENAM,CHANGE_COUNT,POSTING_DATE,SPEND_CATEGORY,SUB_CATEGORY,CONTRACT_STATUS,PREFERRED_SUPPLIER,BASELINE_PRICE,ACTUAL_PRICE,PAYMENT_STATUS
5501333,00010,0000200040,Kingsley Supply Ltd,SPM-100072,Low-friction cartridge type 25,MG41,5000,5000,P03,5010,17.0,BOX,5222.64,SEK,88784.88,2025-07-28,2025-09-05,2025-09-02,460040272,Z045,Approved,BUYER04,BUYER13,0,2025-08-02,IT and Telecom,Hardware,Contracted,Preferred,5222.64,5222.64,Paid
5501333,00020,0000200040,Kingsley Supply Ltd,SPM-100300,Industrial terminal block type 11,MG10,5000,5000,P04,5010,6.0,KG,9138.08,SEK,54828.48,2025-07-27,2025-08-14,2025-08-17,460040500,Z045,Approved,BUYER01,BUYER12,3,2025-08-02,Components,Electrical,Contracted,Preferred,9138.08,9138.08,Paid
5501333,00030,0000200040,Kingsley Supply Ltd,SPM-100291,Recycled coupling type 8,MG35,5000,5000,P02,5010,36.0,PC,3847.59,SEK,138513.24,2025-07-13,2025-08-19,2025-08-23,460040491,NT30,Approved,BUYER11,BUYER03,0,2025-08-02,Facilities,Cleaning,Contracted,Preferred,3847.59,3847.59,Paid
5501282,00010,0000200006,Alpenrose Technologies Oy,SPM-100315,Low-friction control unit type 16,MG45,1000,1000,P03,1010,38.0,L,354.49,EUR,13470.62,2025-07-19,2025-08-11,2025-08-10,460006515,NT60,Approved,BUYER04,BUYER08,3,2025-08-03,Facilities,Cleaning,Contracted,Non-preferred,354.49,354.49,Paid
5501282,00020,0000200006,Alpenrose Technologies Oy,SPM-100228,Modular seal ring type 32,MG15,1000,1000,P04,1020,3.0,KG,881.9,EUR,2645.7,2025-07-22,2025-08-20,2025-08-24,460006428,NT45,Approved,BUYER07,BUYER12,2,2025-08-03,Components,Fasteners,Contracted,Non-preferred,881.9,881.9,Paid
5501282,00030,0000200006,Alpenrose Technologies Oy,SPM-100117,Insulated relay type 40,MG55,1000,1000,P04,1010,37.0,L,160.39,EUR,5934.43,2025-07-27,2025-08-20,2025-08-19,460006317,NT60,Approved,BUYER01,BUYER04,3,2025-08-03,Laboratory,Consumables,Contracted,Non-preferred,160.39,160.39,Open
5501286,00010,0000200009,Cobalt Manufacturing AG,SPM-100084,Compact licence pack type 29,MG15,4000,4000,P03,4010,6.0,KG,512.2,CHF,3073.2,2025-07-20,2025-08-23,2025-08-27,460009284,Z030,Approved,BUYER09,BUYER04,0,2025-08-04,Components,Fasteners,Contracted,Preferred,512.2,512.2,Paid
5501286,00020,0000200009,Cobalt Manufacturing AG,SPM-100204,High-temperature filter type 24,MG10,4000,4000,P01,4010,31.0,L,557.34,CHF,17277.54,2025-07-21,2025-07-31,2025-07-28,460009404,NT45,Approved,BUYER07,BUYER07,0,2025-08-04,Components,Electrical,Contracted,Preferred,557.34,557.34,Open
5501306,00010,0000200023,Redstone Materials SpA,SPM-100039,High-temperature pallet type 14,MG25,3000,3000,P01,3010,176.0,EA,8.19,GBP,1441.44,2025-07-27,2025-09-04,2025-09-04,460023239,Z030,Approved,BUYER05,BUYER07,2,2025-08-05,Packaging,Cartons,Contracted,Preferred,8.19,8.19,Paid
5501306,00020,0000200023,Redstone Materials SpA,SPM-100240,Heavy-duty valve type 36,MG40,3000,3000,P02,3010,5.0,KG,771.7,GBP,3858.5,2025-07-16,2025-08-05,2025-08-09,460023440,NT45,Approved,BUYER07,BUYER14,2,2025-08-05,IT and Telecom,Software Licences,Contracted,Preferred,771.7,771.7,Paid
5501306,00030,0000200023,Redstone Materials SpA,SPM-100093,Reinforced seal ring type 32,MG55,3000,3000,P05,3010,4.0,KG,900.11,GBP,3600.44,2025-07-16,2025-08-20,2025-08-23,460023293,Z030,Approved,BUYER09,BUYER06,1,2025-08-05,Laboratory,Consumables,Contracted,Preferred,900.11,900.11,Open
5501309,00010,0000200025,Thornbury Components SA,SPM-100081,Stainless filter type 28,MG30,5000,5000,P02,5010,216.0,L,405.94,SEK,87683.04,2025-07-27,2025-09-05,2025-09-08,460025281,NT60,Approved,BUYER14,BUYER12,2,2025-08-05,Raw Materials,Metals,Contracted,Preferred,405.94,405.94,Paid
5501319,00010,0000200032,Belmont Trading BV,SPM-100174,Compact valve type 14,MG50,2000,2000,P05,2010,48.0,BOX,117.25,USD,5628.0,2025-08-01,2025-09-04,2025-09-08,460032374,Z030,Approved,BUYER09,BUYER07,0,2025-08-06,Logistics,Couriers,Contracted,Preferred,117.25,117.25,Paid
5501322,00010,0000200033,Cresthill Logistics AS,SPM-100249,Recycled membrane type 39,MG20,3000,3000,P04,3010,372.0,EA,31.11,GBP,11572.92,2025-08-04,2025-09-12,2025-09-13,460033449,NT60,Approved,BUYER03,BUYER07,0,2025-08-06,Raw Materials,Metals,Contracted,Preferred,31.11,31.11,Overdue
5501322,00020,0000200033,Cresthill Logistics AS,SPM-100261,Compact filter type 43,MG55,3000,3000,P01,3010,9.0,BOX,1226.32,GBP,11036.88,2025-07-25,2025-08-06,2025-08-03,460033461,Z030,Approved,BUYER01,BUYER11,0,2025-08-06,Laboratory,Consumables,Contracted,Preferred,1226.32,1226.32,Paid
5501322,00030,0000200033,Cresthill Logistics AS,SPM-100123,Recycled housing type 42,MG45,3000,3000,P05,3010,33.0,L,282.52,GBP,9323.16,2025-07-25,2025-08-22,2025-08-23,460033323,NT60,Approved,BUYER02,BUYER01,2,2025-08-06,Facilities,Energy,Contracted,Preferred,282.52,282.52,Paid
5501325,00010,0000200036,Foxglove Trading BV,SPM-100171,Industrial gasket type 13,MG45,1000,1000,P03,1010,45.0,PC,102.01,EUR,4590.45,2025-07-27,2025-08-06,2025-08-03,460036371,Z045,Approved,BUYER11,BUYER08,1,2025-08-06,Facilities,Cleaning,Contracted,Non-preferred,102.01,102.01,Paid
5501325,00020,0000200036,Foxglove Trading BV,SPM-100156,Stainless actuator type 8,MG10,1000,1000,P02,1010,37.0,EA,721.39,EUR,26691.43,2025-07-21,2025-08-19,2025-08-18,460036356,NT60,Approved,BUYER09,BUYER03,0,2025-08-06,Components,Fasteners,Contracted,Non-preferred,721.39,721.39,Open
5501329,00010,0000200038,Hollowbrook Industrie GmbH,SPM-100129,Stainless licence pack type 44,MG30,3000,3000,P01,3010,195.0,L,14.06,GBP,2741.7,2025-07-20,2025-08-15,2025-08-15,460038329,Z030,Approved,BUYER13,BUYER12,3,2025-08-06,Raw Materials,Metals,Contracted,Preferred,14.06,14.06,Open
5501297,00010,0000200017,Larkspur Logistics AS,SPM-100105,Insulated pulley type 36,MG20,2000,2000,P02,2020,382.0,BOX,28.83,USD,11013.06,2025-07-28,2025-09-01,2025-08-31,460017305,Z030,Approved,BUYER08,BUYER12,3,2025-08-07,Raw Materials,Polymers,Contracted,Preferred,28.83,28.83,Open
5501297,00020,0000200017,Larkspur Logistics AS,SPM-100036,High-temperature control unit type 13,MG15,2000,2000,P05,2010,30.0,L,562.9,USD,16887.0,2025-08-02,2025-08-16,2025-08-20,460017236,NT45,Approved,BUYER10,BUYER11,3,2025-08-07,Components,Fasteners,Contracted,Preferred,562.9,562.9,Overdue
5501302,00010,0000200020,Orchard Manufacturing AG,SPM-100063,Compact pallet type 22,MG25,5000,5000,P01,5010,387.0,BOX,22.29,SEK,8626.23,2025-08-02,2025-09-04,2025-09-07,460020263,Z030,Approved,BUYER09,BUYER01,0,2025-08-07,Packaging,Films,Contracted,Preferred,22.29,22.29,Paid
5501302,00020,0000200020,Orchard Manufacturing AG,SPM-100213,Low-friction valve type 27,MG55,5000,5000,P03,5010,3.0,KG,24268.27,SEK,72804.81,2025-08-02,2025-09-01,2025-09-01,460020413,NT60,Approved,BUYER11,BUYER13,3,2025-08-07,Laboratory,Instruments,Contracted,Preferred,24268.27,24268.27,Overdue
5501302,00030,0000200020,Orchard Manufacturing AG,SPM-100228,Modular seal ring type 32,MG15,5000,5000,P05,5010,6.0,KG,10154.58,SEK,60927.48,2025-08-03,2025-08-16,2025-08-16,460020428,NT45,Approved,BUYER01,BUYER02,1,2025-08-07,Components,Fasteners,Contracted,Preferred,10154.58,10154.58,Overdue
5501305,00010,0000200023,Redstone Materials SpA,SPM-100102,High-temperature sensor type 35,MG50,3000,3000,P03,3010,41.0,PC,610.01,GBP,25010.41,2025-07-20,2025-08-24,2025-08-28,460023302,Z045,Approved,BUYER11,BUYER05,1,2025-08-07,Logistics,Freight,Contracted,Preferred,610.01,610.01,Paid
5501305,00020,0000200023,Redstone Materials SpA,SPM-100333,High-temperature valve type 22,MG55,3000,3000,P04,3010,8.0,L,2117.67,GBP,16941.36,2025-07-29,2025-08-12,2025-08-13,460023533,NT60,Approved,BUYER05,BUYER13,2,2025-08-07,Laboratory,Consumables,Contracted,Preferred,2117.67,2117.67,Paid
5501305,00030,0000200023,Redstone Materials SpA,SPM-100234,Modular seal ring type 34,MG60,3000,3000,P01,3010,5.0,BOX,977.18,GBP,4885.9,2025-07-30,2025-08-10,2025-08-13,460023434,Z045,Approved,BUYER08,BUYER14,2,2025-08-07,Professional Services,Consulting,Contracted,Preferred,977.18,977.18,Paid
5501323,00010,0000200035,Eastvale Technologies Oy,SPM-100321,Modular service block type 18,MG30,5000,5000,P03,5010,142.0,PC,372.66,SEK,52917.72,2025-07-31,2025-08-27,2025-08-29,460035521,Z030,Approved,BUYER03,BUYER07,0,2025-08-07,Raw Materials,Polymers,Contracted,Preferred,372.66,372.66,Overdue
5501287,00010,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100291,Recycled coupling type 8,MG35,5000,5000,P02,5010,40.0,PC,3908.36,SEK,156334.4,2025-08-02,2025-09-02,2025-09-05,460010491,Z045,Approved,BUYER11,BUYER04,3,2025-08-08,Facilities,Cleaning,Contracted,Preferred,3908.36,3908.36,Paid
5501287,00020,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100030,Reinforced connector type 11,MG50,5000,5000,P02,5010,13.0,L,2912.79,SEK,37866.27,2025-07-30,2025-09-04,2025-09-07,460010230,NT30,Approved,BUYER12,BUYER07,1,2025-08-08,Logistics,Couriers,Contracted,Preferred,2912.79,2912.79,Open
5501287,00030,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100096,Industrial filter type 33,MG40,5000,5000,P05,5010,1.0,KG,11840.23,SEK,11840.23,2025-07-27,2025-08-16,2025-08-13,460010296,NT60,Approved,BUYER05,BUYER09,0,2025-08-08,IT and Telecom,Software Licences,Contracted,Preferred,11840.23,11840.23,Open
5501295,00010,0000200013,Granite Components SA,SPM-100324,Stainless pulley type 19,MG15,3000,3000,P02,3010,28.0,EA,508.97,GBP,14251.16,2025-08-06,2025-09-11,2025-09-10,460013524,NT30,Approved,BUYER13,BUYER03,3,2025-08-08,Components,Mechanical,Contracted,Preferred,508.97,508.97,Paid
5501296,00010,0000200014,Harbourview Components SA,SPM-100282,Certified adapter type 5,MG60,4000,4000,P01,4010,4.0,EA,1421.24,CHF,5684.96,2025-07-19,2025-08-08,2025-08-07,460014482,NT60,Approved,BUYER14,BUYER06,0,2025-08-08,Professional Services,Audit,Contracted,Preferred,1421.24,1421.24,Overdue
5501296,00020,0000200014,Harbourview Components SA,SPM-100333,High-temperature valve type 22,MG55,4000,4000,P04,4010,9.0,L,2363.82,CHF,21274.38,2025-07-31,2025-08-11,2025-08-14,460014533,NT60,Approved,BUYER05,BUYER05,1,2025-08-08,Laboratory,Consumables,Contracted,Preferred,2363.82,2363.82,Overdue
5501296,00030,0000200014,Harbourview Components SA,SPM-100051,Precision sensor type 18,MG35,4000,4000,P04,4010,5.0,PC,229.42,CHF,1147.1,2025-07-19,2025-08-11,2025-08-12,460014251,NT30,Approved,BUYER09,BUYER14,0,2025-08-08,Facilities,Cleaning,Contracted,Preferred,229.42,229.42,Overdue
5501290,00010,0000200011,Ember Components SA,SPM-100048,Stainless adapter type 17,MG40,1000,1000,P02,1010,1.0,EA,1549.89,EUR,1549.89,2025-08-02,2025-09-02,2025-09-06,460011248,Z030,Approved,BUYER12,BUYER08,1,2025-08-10,IT and Telecom,Hardware,Contracted,Non-preferred,1549.89,1549.89,Paid
5501326,00010,0000200036,Foxglove Trading BV,SPM-100057,Heavy-duty relay type 20,MG20,1000,1000,P05,1010,230.0,KG,28.88,EUR,6642.4,2025-07-26,2025-08-09,2025-08-12,460036257,NT30,Approved,BUYER04,BUYER05,3,2025-08-10,Raw Materials,Polymers,Contracted,Non-preferred,28.88,28.88,Paid
5501326,00020,0000200036,Foxglove Trading BV,SPM-100249,Recycled membrane type 39,MG20,1000,1000,P04,1010,348.0,EA,36.06,EUR,12548.88,2025-07-28,2025-08-18,2025-08-22,460036449,Z045,Approved,BUYER06,BUYER10,0,2025-08-10,Raw Materials,Metals,Contracted,Non-preferred,36.06,36.06,Open
5501326,00030,0000200036,Foxglove Trading BV,SPM-100264,Certified relay type 44,MG41,1000,1000,P03,1020,10.0,BOX,1176.16,EUR,11761.6,2025-07-27,2025-08-21,2025-08-19,460036464,NT60,Approved,BUYER06,BUYER01,3,2025-08-10,IT and Telecom,Hardware,Contracted,Non-preferred,1176.16,1176.16,Paid
5501330,00010,0000200038,Hollowbrook Industrie GmbH,SPM-100129,Stainless licence pack type 44,MG30,3000,3000,P02,3010,138.0,L,14.08,GBP,1943.04,2025-08-07,2025-08-23,2025-08-21,460038329,NT60,Approved,BUYER11,BUYER08,3,2025-08-12,Raw Materials,Metals,Contracted,Preferred,14.08,14.08,Paid
5501698,00010,0000200004,Ravenna Systems Inc,SPM-900003,Precision tooling assembly type 2,MG90,4000,4000,P04,4010,7.0,PC,3427.49,CHF,23992.43,2025-08-10,2025-08-21,2025-08-24,460004103,NT45,Approved,BUYER10,BUYER03,0,2025-08-12,Specialised Tooling,Custom Tooling,Contracted,Preferred,3427.49,3427.49,Open
5501298,00010,0000200017,Larkspur Logistics AS,SPM-100036,High-temperature control unit type 13,MG15,2000,2000,P02,2010,43.0,L,558.05,USD,23996.15,2025-07-31,2025-08-28,2025-08-27,460017236,NT60,Approved,BUYER02,BUYER07,2,2025-08-13,Components,Fasteners,Contracted,Preferred,558.05,558.05,Overdue
5501307,00010,0000200024,Summit Systems Inc,SPM-100051,Precision sensor type 18,MG35,4000,4000,P03,4010,13.0,PC,231.14,CHF,3004.82,2025-07-26,2025-08-21,2025-08-22,460024251,NT30,Approved,BUYER01,BUYER01,1,2025-08-13,Facilities,Cleaning,Contracted,Preferred,231.14,231.14,Overdue
5501307,00020,0000200024,Summit Systems Inc,SPM-100204,High-temperature filter type 24,MG10,4000,4000,P02,4010,23.0,L,559.36,CHF,12865.28,2025-08-09,2025-08-30,2025-09-01,460024404,Z045,Approved,BUYER01,BUYER04,1,2025-08-13,Components,Electrical,Contracted,Preferred,559.36,559.36,Paid
5501307,00030,0000200024,Summit Systems Inc,SPM-100258,High-temperature valve type 42,MG60,4000,4000,P01,4010,10.0,L,1293.61,CHF,12936.1,2025-08-02,2025-09-07,2025-09-06,460024458,NT60,Approved,BUYER03,BUYER01,2,2025-08-13,Professional Services,Audit,Contracted,Preferred,1293.61,1293.61,Overdue
5501328,00010,0000200037,Glenmore Technologies Oy,SPM-100345,High-temperature housing type 26,MG20,2000,2000,P02,2010,52.0,PC,9.69,USD,503.88,2025-08-05,2025-09-08,2025-09-05,460037545,NT30,Approved,BUYER14,BUYER13,2,2025-08-13,Raw Materials,Metals,Contracted,Preferred,9.69,9.69,Overdue
5501284,00010,0000200007,Silverline Technologies Oy,SPM-100276,Heavy-duty filter type 3,MG15,2000,2000,P05,2020,47.0,KG,385.07,USD,18098.29,2025-07-26,2025-08-22,2025-08-20,460007476,NT60,Approved,BUYER01,BUYER09,1,2025-08-14,Components,Fasteners,Contracted,Preferred,385.07,385.07,Overdue
5501316,00010,0000200030,Zenith Engineering Sp. z o.o.,SPM-100096,Industrial filter type 33,MG40,5000,5000,P02,5010,5.0,KG,11791.52,SEK,58957.6,2025-08-12,2025-09-18,2025-09-19,460030296,NT60,Approved,BUYER09,BUYER09,2,2025-08-14,IT and Telecom,Software Licences,Contracted,Preferred,11791.52,11791.52,Overdue
5501316,00020,0000200030,Zenith Engineering Sp. z o.o.,SPM-100015,Precision pulley type 6,MG25,5000,5000,P02,5010,377.0,EA,56.92,SEK,21458.84,2025-08-03,2025-09-04,2025-09-04,460030215,NT45,Approved,BUYER11,BUYER01,3,2025-08-14,Packaging,Labels,Contracted,Preferred,56.92,56.92,Overdue
5501278,00010,0000200001,Nordwind Components SA,SPM-100171,Industrial gasket type 13,MG45,1000,1000,P03,1020,17.0,PC,102.36,EUR,1740.12,2025-07-31,2025-09-01,2025-09-01,460001371,Z030,Approved,BUYER14,BUYER07,3,2025-08-16,Facilities,Cleaning,Contracted,Non-preferred,102.36,102.36,Paid
5501278,00020,0000200001,Nordwind Components SA,SPM-100078,High-temperature control unit type 27,MG50,1000,1000,P01,1010,50.0,PC,295.94,EUR,14797.0,2025-07-28,2025-08-20,2025-08-24,460001278,Z045,Approved,BUYER08,BUYER11,3,2025-08-16,Logistics,Couriers,Contracted,Non-preferred,295.94,295.94,Paid
5501291,00010,0000200011,Ember Components SA,SPM-100099,Precision relay type 34,MG35,1000,1000,P01,1020,23.0,L,392.65,EUR,9030.95,2025-08-03,2025-08-28,2025-08-29,460011299,NT45,Approved,BUYER09,BUYER05,1,2025-08-16,Facilities,Cleaning,Contracted,Non-preferred,392.65,392.65,Overdue
5501332,00010,0000200040,Kingsley Supply Ltd,SPM-100006,Insulated seal ring type 3,MG50,5000,5000,P02,5010,12.0,BOX,5810.22,SEK,69722.64,2025-08-03,2025-08-24,2025-08-27,460040206,NT45,Approved,BUYER09,BUYER14,1,2025-08-16,Logistics,Couriers,Contracted,Preferred,5810.22,5810.22,Paid
5501332,00020,0000200040,Kingsley Supply Ltd,SPM-100252,Reinforced valve type 40,MG10,5000,5000,P01,5010,38.0,KG,6396.99,SEK,243085.62,2025-08-10,2025-08-21,2025-08-21,460040452,NT60,Approved,BUYER05,BUYER07,1,2025-08-16,Components,Electrical,Contracted,Preferred,6396.99,6396.99,Open
5501337,00010,0000200042,Milbrook Components SA,SPM-100240,Heavy-duty valve type 36,MG40,2000,2000,P05,2020,6.0,KG,976.63,USD,5859.78,2025-08-07,2025-09-16,2025-09-18,460042440,Z030,Approved,BUYER06,BUYER05,2,2025-08-16,IT and Telecom,Software Licences,Contracted,Preferred,976.63,976.63,Paid
5501292,00010,0000200012,Fairmont Materials SpA,SPM-100111,Recycled licence pack type 38,MG25,2000,2000,P03,2010,386.0,EA,11.89,USD,4589.54,2025-07-31,2025-09-01,2025-09-04,460012311,NT30,Approved,BUYER14,BUYER06,1,2025-08-17,Packaging,Films,Contracted,Preferred,11.89,11.89,Paid
5501300,00010,0000200019,Northgate Technologies Oy,SPM-100060,Modular adapter type 21,MG10,4000,4000,P01,4010,12.0,L,605.49,CHF,7265.88,2025-08-12,2025-09-14,2025-09-11,460019260,Z045,Approved,BUYER12,BUYER06,3,2025-08-17,Components,Fasteners,Contracted,Preferred,605.49,605.49,Paid
5501315,00010,0000200029,Yarrow Technologies Oy,SPM-100018,Heavy-duty bracket type 7,MG60,4000,4000,P05,4010,13.0,KG,472.78,CHF,6146.14,2025-08-03,2025-09-12,2025-09-11,460029218,NT45,Approved,BUYER01,BUYER11,2,2025-08-17,Professional Services,Audit,Contracted,Preferred,472.78,472.78,Overdue
5501315,00020,0000200029,Yarrow Technologies Oy,SPM-100102,High-temperature sensor type 35,MG50,4000,4000,P01,4010,21.0,PC,679.39,CHF,14267.19,2025-07-31,2025-09-01,2025-09-02,460029302,NT30,Approved,BUYER11,BUYER03,2,2025-08-17,Logistics,Freight,Contracted,Preferred,679.39,679.39,Paid
5501310,00010,0000200025,Thornbury Components SA,SPM-100351,Low-friction bracket type 28,MG25,5000,5000,P02,5010,240.0,EA,48.25,SEK,11580.0,2025-08-16,2025-09-06,2025-09-05,460025551,Z045,Approved,BUYER01,BUYER10,1,2025-08-18,Packaging,Cartons,Contracted,Preferred,48.25,48.25,Open
5501310,00020,0000200025,Thornbury Components SA,SPM-100309,Certified connector type 14,MG55,5000,5000,P02,5010,46.0,KG,4595.82,SEK,211407.72,2025-08-03,2025-09-05,2025-09-08,460025509,NT60,Approved,BUYER06,BUYER08,1,2025-08-18,Laboratory,Consumables,Contracted,Preferred,4595.82,4595.82,Paid
5501324,00010,0000200036,Foxglove Trading BV,SPM-100063,Compact pallet type 22,MG25,1000,1000,P04,1010,106.0,BOX,1.97,EUR,208.82,2025-08-12,2025-09-02,2025-08-30,460036263,NT60,Approved,BUYER05,BUYER04,1,2025-08-18,Packaging,Films,Contracted,Non-preferred,1.97,1.97,Paid
5501331,00010,0000200039,Inverness Technologies Oy,SPM-100234,Modular seal ring type 34,MG60,4000,4000,P03,4010,5.0,BOX,1090.94,CHF,5454.7,2025-08-06,2025-09-02,2025-09-02,460039434,Z045,Approved,BUYER14,BUYER04,0,2025-08-18,Professional Services,Consulting,Contracted,Preferred,1090.94,1090.94,Paid
5501331,00020,0000200039,Inverness Technologies Oy,SPM-100036,High-temperature control unit type 13,MG15,4000,4000,P01,4010,40.0,L,483.93,CHF,19357.2,2025-07-29,2025-08-15,2025-08-17,460039236,Z030,Approved,BUYER12,BUYER10,1,2025-08-18,Components,Fasteners,Contracted,Preferred,483.93,483.93,Open
5501331,00030,0000200039,Inverness Technologies Oy,SPM-100147,Insulated connector type 5,MG35,4000,4000,P03,4010,10.0,KG,180.45,CHF,1804.5,2025-08-03,2025-08-21,2025-08-19,460039347,NT30,Approved,BUYER12,BUYER10,2,2025-08-18,Facilities,Energy,Contracted,Preferred,180.45,180.45,Open
5501281,00010,0000200006,Alpenrose Technologies Oy,SPM-100312,Insulated pallet type 15,MG41,1000,1000,P03,1020,10.0,BOX,923.26,EUR,9232.6,2025-08-17,2025-09-10,2025-09-09,460006512,NT30,Approved,BUYER07,BUYER12,0,2025-08-19,IT and Telecom,Hardware,Contracted,Non-preferred,923.26,923.26,Open
5501281,00020,0000200006,Alpenrose Technologies Oy,SPM-100303,Low-friction pulley type 12,MG25,1000,1000,P01,1010,131.0,PC,8.31,EUR,1088.61,2025-08-14,2025-09-03,2025-09-07,460006503,Z030,Approved,BUYER07,BUYER03,0,2025-08-19,Packaging,Cartons,Contracted,Non-preferred,8.31,8.31,Open
5501283,00010,0000200007,Silverline Technologies Oy,SPM-100297,Industrial membrane type 10,MG20,2000,2000,P04,2020,370.0,EA,34.03,USD,12591.1,2025-08-12,2025-09-21,2025-09-23,460007497,Z045,Approved,BUYER11,BUYER04,2,2025-08-19,Raw Materials,Chemicals,Contracted,Preferred,34.03,34.03,Overdue
5501283,00020,0000200007,Silverline Technologies Oy,SPM-100327,Compact actuator type 20,MG25,2000,2000,P05,2010,115.0,EA,11.66,USD,1340.9,2025-08-05,2025-09-07,2025-09-04,460007527,Z045,Approved,BUYER12,BUYER04,1,2025-08-19,Packaging,Labels,Contracted,Preferred,11.66,11.66,Paid
5501283,00030,0000200007,Silverline Technologies Oy,SPM-100027,Insulated bracket type 10,MG45,2000,2000,P01,2010,34.0,EA,397.29,USD,13507.86,2025-07-31,2025-08-26,2025-08-23,460007227,NT45,Approved,BUYER02,BUYER05,2,2025-08-19,Facilities,Cleaning,Contracted,Preferred,397.29,397.29,Paid
5501294,00010,0000200012,Fairmont Materials SpA,SPM-100111,Recycled licence pack type 38,MG25,2000,2000,P04,2020,154.0,EA,12.01,USD,1849.54,2025-08-02,2025-08-15,2025-08-18,460012311,NT60,Approved,BUYER02,BUYER01,2,2025-08-19,Packaging,Films,Contracted,Preferred,12.01,12.01,Paid
5501294,00020,0000200012,Fairmont Materials SpA,SPM-100357,Stainless cartridge type 30,MG55,2000,2000,P03,2020,7.0,EA,2119.01,USD,14833.07,2025-08-07,2025-09-12,2025-09-15,460012557,NT60,Approved,BUYER04,BUYER10,0,2025-08-19,Laboratory,Consumables,Contracted,Preferred,2119.01,2119.01,Overdue
5501294,00030,0000200012,Fairmont Materials SpA,SPM-100036,High-temperature control unit type 13,MG15,2000,2000,P04,2020,10.0,L,560.94,USD,5609.4,2025-07-30,2025-08-19,2025-08-16,460012236,Z045,Approved,BUYER09,BUYER02,3,2025-08-19,Components,Fasteners,Contracted,Preferred,560.94,560.94,Overdue
5501277,00010,0000200001,Nordwind Components SA,SPM-100294,Certified bracket type 9,MG50,1000,1000,P01,1010,28.0,L,225.55,EUR,6315.4,2025-08-08,2025-09-13,2025-09-10,460001494,Z030,Approved,BUYER04,BUYER04,0,2025-08-20,Logistics,Couriers,Contracted,Non-preferred,225.55,225.55,Paid
